"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Guinea","GIN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","522.148041752329","525.535100434974","544.067668487074","551.187861030178","555.29545003059","547.277225978923","547.272113249682","557.42546274362","562.316640997032","571.982751388816","580.800065860057","598.456110162993","608.644022818827","617.75139815389","620.904456367342","635.331825962708","657.856757056142","651.305256969143","652.504219951449","658.894381308167","653.119378097401","681.828175840118","693.114105391017","668.814742536723","683.98458475279","704.737323732554","728.368437274107","738.840592841207","747.363410943931","756.425589810936","816.847079288487","878.179271511856","910.652641922598","937.703131488194","959.43197301356","972.779029847709","994.436997186227","",
"Gambia, The","GMB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","537.36749046934","522.547936914866","556.506351720259","553.930055565569","571.286052528367","554.562249321205","539.80134665515","572.440609148119","588.34964345939","641.840779513619","668.322497965008","670.059568887792","690.111414261425","659.217868205414","677.708410704325","677.353215409594","649.928648807009","695.940273197942","695.003855822604","664.263412788223","665.754749302431","656.30398964424","659.33608930659","671.044603529708","667.623822073813","661.10020941191","656.990626466905","652.938359340974","633.570419622116","620.493081596351","615.983902591464","627.556346352962","630.75294538312","651.749189451799","667.965379243152","686.687685807015","645.701732092516","670.660940904494","697.472452389695","661.32191108006","638.076946483833","637.531000666533","656.703909479127","679.003612436129","697.162567788712","620.948222949223","633.58272085887","632.197151619908","605.033694011003","611.67121911225","606.316200252264","618.480768713502","645.938187151588","668.63512259134","655.576119206423","666.471086820304","678.3617221291","",
"Guinea-Bissau","GNB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","616.028795416402","589.110353843216","625.141637813201","624.479818081833","631.618628960997","643.936435458034","635.87846808745","554.254295544307","589.322196617111","581.123631150416","482.624673689775","561.197166239126","575.45594420713","547.129705362472","587.662233366104","602.708752565103","588.744570661699","596.496056723704","614.227986675193","641.386296850909","669.807793131267","689.585554996563","677.373025527346","669.440125463761","670.030147745019","682.227519769513","745.758165829905","779.311076355433","550.090042666442","545.412052297446","563.624310528176","563.808604193369","545.966817390934","536.561017315188","538.542522769372","548.207365769529","547.232174801996","550.87649584118","554.06349291754","558.192084939013","569.017626071806","599.04520176056","573.217198486537","576.179887416557","566.535578630061","585.957012587988","607.166336824833","627.616937231807","620.771030397279","633.725745938027","604.595148098772","613.898112015004","621.85222608006","",
"Equatorial Guinea","GNQ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","467.546347480732","470.47196764808","452.214120177881","445.228213701238","423.034604375312","451.897244654204","420.371343515855","420.506233942114","414.850473375469","394.36978898403","373.179618046871","355.914881474211","462.176086643316","494.523729301224","555.846755422364","628.880250319212","1008.32838048719","2424.82851662555","2886.15306275781","3486.7989501592","3941.66353561464","6132.84731734498","6987.94267118469","7604.48072336393","10028.3543832106","11188.4485807816","11508.9259622671","12660.905512569","14222.5488866674","13740.8400178391","11933.3110754293","12155.8187807638","12625.2959661477","11614.0029473336","11200.8107170317","9788.98380398528","8594.45021949134","7818.0535902583","7079.65052642928","6472.07088282743","5995.90584463831","5870.40138961147","5945.20168113974","",
"Greece","GRC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","5030.74356154497","5650.01778015425","5636.94576745114","6281.29445901077","6847.46910178831","7549.40736621996","7980.60482744046","8364.6631239502","8909.08449498238","9903.04739387074","10726.7154325989","11517.7385202112","12605.7491780217","13564.1148852194","12644.1849831287","13323.5642560848","14017.0667233476","14242.7838502574","15078.1618417048","15380.0956481624","15332.8943087831","14959.927561412","14699.5871267613","14456.6907810839","14674.0719359958","14984.0316186103","15011.8627048934","14623.7874981262","15195.5449654326","15690.8786863707","15525.774098793","15816.0804116595","15805.5944265411","15461.4828990506","15691.9454165323","15946.7551246365","16331.0468676621","16979.4028280844","17543.2377631658","18013.0632260146","18642.7212666989","19312.3030706347","19996.4651042147","21104.7414364219","22118.0599882249","22185.424546109","23369.1504333202","24072.7918188691","23928.5019625017","22839.2485386418","21560.3533533658","19400.8077326583","18123.6710971914","17796.2576680722","18000.4184639065","18083.8779056547","18070.7807322854","18304.3076770645","18647.4957207515","19017.9964295438","17283.2457234913","18960.8905812875","20287.7253030767","",
"Grenada","GRD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","3061.75411915761","3242.73220156928","3444.85096394731","3441.02467875503","3479.72700015602","3573.99635036235","3641.84064357179","3717.2384258952","3901.99398976361","4169.57227445997","4562.19010911536","4731.49879970347","4942.08046517828","5149.57300171045","5183.71188436343","5074.37942935941","4919.81394698991","4954.59306599976","5017.01659114243","5200.40317786619","5424.85507396582","6025.30300591444","6403.38612487914","6678.30741336641","6512.59236420289","6718.09001473211","7319.46552527553","7220.54771176023","8124.41290710313","7748.2332057476","8168.45103019934","8190.64756366194","7596.90270609179","7505.71323056547","7505.26518609805","7354.97360262798","7461.40073626339","7939.50206647381","8379.62184743156","8621.53890148144","8933.10824925886","9252.55403427554","9247.89838199082","7915.13871412215","8223.18669804078","8688.54780185774","",
"Greenland","GRL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","15375.1866638299","17088.6844485036","17731.075028872","18667.3128238888","19533.1987529185","19619.7941762804","20747.1496891671","22714.6391444394","24179.2062690258","25149.988701843","27005.3259675928","26758.5557153676","25327.6084206548","25901.4739752214","24280.2581225271","24931.4968458427","26551.2406014658","27705.0620969426","28883.8181477385","30528.8015624564","26805.5496983864","26823.378375534","25544.2992633194","24303.8982888635","25604.5956883247","26416.5165028368","26772.6138141762","27117.3732945796","29169.0465812684","29570.9623369365","31614.6188319158","31930.59542585","31475.8212513547","32779.8815112106","34953.9493651873","36681.8055890619","38829.536413942","39896.875364094","42527.6668469766","42899.7441985862","43198.032364358","42994.8790874739","43655.7004664255","43338.3839246907","45545.1429414917","44536.3549705377","46561.7831434013","46597.9452470348","47012.9860350276","48170.7896955512","48139.5825957628","48514.5271286311","","",
"Guatemala","GTM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1854.78966546519","1878.54196762132","1888.69957627158","2009.31833965133","2042.45120230901","2071.63665409028","2125.37920800995","2152.87382499605","2279.86776445041","2326.81881439551","2398.71859403601","2471.77528922055","2590.83037048026","2702.94898580998","2810.10782034552","2800.95825937465","2941.27119652734","3100.40659286313","3181.28137072798","3252.58426627485","3291.73058190406","3228.29546580103","3032.22777387798","2875.09039634443","2811.28567492453","2718.25175317771","2647.95250933872","2666.92828972113","2695.08656774255","2725.10141077999","2733.86123825795","2758.6734202724","2817.22562653365","2854.12740451555","2896.2177685521","2965.88597923604","2981.11504099801","3038.70755093504","3115.97132282677","3160.07333812164","3195.38807828092","3192.30235188806","3239.56082941934","3250.83475571572","3282.31464035983","3320.15756486808","3427.67155026705","3573.59263299097","3620.82336964724","3570.29584202465","3606.4234821491","3688.85893591305","3731.66847179214","3802.14635151493","3903.05196634916","3994.62908519019","4034.15057717449","4091.25998307266","4163.47630221389","4263.70844366435","4124.14353853545","4388.72407207344","4504.12922283915","",
"Guam","GUM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29531.1013096584","29640.8932462535","31446.5720548017","32507.5174907311","31273.5773015285","31481.052468465","32128.9722261618","32298.3476510811","32964.245358241","32841.672288299","33392.6853766199","33822.5930181207","34328.5631990488","34522.3779304433","34509.6006451551","34763.081137295","34472.95939787","35378.9557673086","31236.0797479713","31325.3962959769","","",
"Guyana","GUY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2720.06371389375","2767.27739394948","2722.74880384757","2327.36490242449","2529.59443221389","2734.95679939472","2821.52451407816","2891.68691305483","2875.22452497314","3031.98211698289","3119.13560723681","3177.29181596892","3037.45907301594","3042.10266315855","3241.62809101483","3479.4071984898","3495.54973536234","3368.33610113819","3276.38097148524","3191.84741890229","3231.77612608746","3273.77630874679","2842.13213642091","2653.39559414996","2527.64325870022","2599.47324571783","2590.01683489279","2629.74323258384","2550.16360715551","2442.66455855347","2386.05715863939","2540.87204760883","2734.6750006458","2949.5630567647","3191.16575883749","3342.17207464688","3599.04824117424","3813.19470510423","3741.80457478681","3845.87408474083","3788.24140548951","3870.72981851686","3911.92438676498","3885.97069124651","3947.43833811141","3874.06814035675","4079.9998822581","4384.07392716493","4475.04940140124","4654.51523569483","4868.69451309551","5147.1607607939","5420.66484738565","5592.73724876306","5659.08180272229","5668.42976474423","5852.81165036409","6038.25338823633","6127.67910664033","6348.68368035127","9126.79142451246","10857.3195429463","17646.2159234068","",
"High income","HIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","11275.8076673263","11617.4724691006","12128.6699528863","12614.391324881","13254.6991905678","13823.573786645","14483.6732331657","14951.0370030543","15680.7681572357","16352.19414283","16705.2757472356","17151.3581061951","17916.4883804696","18862.9316044043","18888.7485384294","18706.3946395516","19507.2125480675","20117.9239808179","20796.1305269984","21465.530577085","21565.8565180365","21811.6963545586","21594.1806087659","22047.0441363109","22935.6843427671","23601.0934202541","24209.9006971816","24885.6330220573","25887.9234705708","26693.4350430895","27301.058029339","27439.9223994612","27800.5657491735","27970.3565104711","28696.1218062835","29319.0329468843","30008.6967523816","30862.3745830329","31554.0461913177","32449.3810984191","33587.376464046","33886.2897960073","34200.8789963172","34737.2218762977","35702.6283096335","36493.9641191264","37341.3784277112","38043.0401515523","37934.6000866793","36428.3333889725","37291.2337670926","37856.1631442843","38173.468891583","38525.8661936852","39110.5803322401","39811.4801820307","40309.2599705986","41068.2267158604","41826.4546829151","42383.2148912376","40445.4714251069","42735.4871021568","43816.7795269191","",
"Hong Kong SAR, China","HKG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","3956.00508160457","4333.81995166264","4847.29824840352","5139.77522131647","5739.55157173266","5791.05901915407","5737.07626305166","5807.34702568394","6363.70147567155","6782.66159949823","7122.07359920486","7728.27078863018","8435.86817303736","8370.81954495846","8253.99532159443","9468.5051587104","10427.1203980299","11085.8198568172","11709.1900583576","12553.0789748963","13397.2711040345","13579.9996126044","14174.6649839107","15435.9374333993","15386.6294677466","16876.2363794964","18945.7035098294","20386.221905593","20635.5335969196","21357.2510791593","22388.6068351513","23585.6435504054","24621.6449976198","25526.4590057969","25620.0275857053","25551.3880676171","26631.810325008","24856.797439508","25237.6619211452","26933.2501919561","26885.4245029952","27210.0679017541","28097.0970664949","30304.2895038307","32401.3546348673","34457.9958776049","36371.6385303673","36924.0170883933","35938.5566698129","38089.9866099187","39656.3128089585","39887.8127268218","40959.9710512677","41796.8405746737","42432.1619740441","43087.5413932842","44380.8023235854","45280.4865045373","44195.2623401674","41451.2867158741","44525.5929563664","43369.7143017728","",
